# header
skyvm_flavor_4vCPU-16GB, os.scinet.zone-8.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-8.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-8.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-8.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-8.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-8.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-8.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-8.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-8.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-8.cloud, 0.8, -1
skyvm_flavor_12vCPU-32GB, os.scinet.zone-9.cloud, 0.48, -1
skyvm_flavor_1vCPU-2GB, os.scinet.zone-9.cloud, 0.032, -1
skyvm_flavor_1vCPU-4GB, os.scinet.zone-9.cloud, 0.02, -1
skyvm_flavor_1vCPU-8GB, os.scinet.zone-9.cloud, 0.04, -1
skyvm_flavor_2vCPU-16GB, os.scinet.zone-9.cloud, 0.08, -1
skyvm_flavor_2vCPU-32GB, os.scinet.zone-9.cloud, 0.16, -1
skyvm_flavor_2vCPU-4GB, os.scinet.zone-9.cloud, 0.02, -1
skyvm_flavor_2vCPU-8GB, os.scinet.zone-9.cloud, 0.04, -1
skyvm_flavor_4vCPU-16GB, os.scinet.zone-9.cloud, 0.16, -1
skyvm_flavor_4vCPU-32GB, os.scinet.zone-9.cloud, 0.32, -1
skyvm_flavor_4vCPU-8GB, os.scinet.zone-9.cloud, 0.08, -1
skyvm_flavor_8vCPU-16GB, os.scinet.zone-9.cloud, 0.16, -1
skyvm_flavor_8vCPU-32GB, os.scinet.zone-9.cloud, 0.32, -1
skyvm_image_ubuntu-18.04, os.scinet.zone-9.cloud, 0, -1
skyvm_image_ubuntu-20.04, os.scinet.zone-9.cloud, 0, -1
skyvm_image_ubuntu-22.04, os.scinet.zone-9.cloud, 0, -1
skyvm_image_ubuntu-24.04, os.scinet.zone-9.cloud, 0, -1
skyvm_storage_BlockStorage, os.scinet.zone-9.cloud, 0.8, -1
